name,ID,quote,speaker_id,recipient_id
Aeron Greyjoy,Aeron_Greyjoy,I think the Damphair's dead. I think the Euron_Greyjoy slit his throat for him. Erik_Ironmaker search is just to make us believe the priest escaped. Euron is afraid to be seen as a kinslayer.,Tristifer_Botley,Asha_Greyjoy
Aerys I Targaryen,Aerys_I_Targaryen,"His Grace cares more for old scrolls and dusty prophecies than for lords and laws. He will not even bestir himself to sire an heir. Queen Aelinor_Penrose prays daily at the Great Sept, beseeching the Mother Above to bless her with a child, yet she remains a maid. Aerys keeps his own apartments, and it is said he would sooner take a book to bed than any woman.",Sefton_Staunton,Duncan_the_Tall
Aerys I Targaryen,Aerys_I_Targaryen,"In Dagon_Greyjoy's day a weak king sat the Iron Throne, his rheumy eyes fixed across the narrow sea where Aegor_Rivers and exiles plotted rebellion. So forth from Pyke Lord Dagon sailed, to make the Sunset Sea his own.",Victarion_Greyjoy,
Aerys II Targaryen,Aerys_II_Targaryen,Let Robert_I_Baratheon be king over charred bones and cooked meat. Let him be the king of ashes.,Rossart,
Aerys II Targaryen,Aerys_II_Targaryen,"I want Tywin_Lannister dead, the traitor. I want his head, you'll bring me his head, or you'll burn with all the rest. All the traitors.",Jaime_Lannister,
Aerys II Targaryen,Aerys_II_Targaryen,"He'll win no glory here. He's mine now, not Tywin_Lannister. He'll serve as I see fit. I am the king. I rule, and he'll obey.",Jaime_Lannister,
Aerys II Targaryen,Aerys_II_Targaryen,"You are my most able servant, Tywin_Lannister, but a man does not marry Rhaegar_Targaryen to Cersei_Lannister.",Tywin_Lannister,
Aerys II Targaryen,Aerys_II_Targaryen,"Robert: Seven hells, someone had to kill Aerys! If Jaime_Lannister hadn't done it, it would have been left for you or me. Eddard: We were not Sworn Brothers of the Kingsguard.",Robert_I_Baratheon,Eddard_Stark
Aerys II Targaryen,Aerys_II_Targaryen,"Eddard: Robert, I ask you, what did we rise against Aerys Targaryen for, if not to put an end to the murder of children? Robert: To put an end to Targaryens!",Eddard_Stark,Robert_I_Baratheon
Aerys II Targaryen,Aerys_II_Targaryen,Joffrey: You can't talk to me that way. The king can do as he likes. Tyrion: Aerys Targaryen did as he liked. Has Cersei_Lannister ever told you what happened to him?,Joffrey_Baratheon,Tyrion_Lannister
Aerys II Targaryen,Aerys_II_Targaryen,"Kingslayer. And such a king he was! To Aerys Targaryen, the Second of His Name, Lord of the Seven Kingdoms and Protector of the Realm. And to the sword that opened his throat. A golden sword, don't you know. Until his blood ran red down the blade. Those are the Lannister colors, red and gold.""",Jaime_Lannister,Catelyn_Stark
Aerys II Targaryen,Aerys_II_Targaryen,"Aerys was mad, the whole realm knew it.",Catelyn_Stark,Jaime_Lannister
Aerys II Targaryen,Aerys_II_Targaryen,"Mummers and monkeys require applause. So did Aerys, for that matter.",Tywin_Lannister,Tyrion_Lannister
Aerys II Targaryen,Aerys_II_Targaryen,"Jaime: You are not old enough to have known Aerys Targaryen ... Brienne: Aerys was mad and cruel, no one has ever denied that. He was still king, crowned and anointed. And you had sworn to protect him. Jaime: I know what I swore.",Jaime_Lannister,Brienne_Tarth
Aerys II Targaryen,Aerys_II_Targaryen,"Barristan: Your father always had a little madness in him, I now believe. Yet he was charming and generous as well, so his lapses were forgiven. His reign began with such promise ... but as the years passed, the lapses grew more frequent, until ... Daenerys: Do I want to hear this now? Barristan: Perhaps not. Not now. Daenerys: Not now. One day. One day you must tell me all. The good and the bad. There is some good to be said of my father, surely? Barristan: There is, Your Grace.",Barristan_Selmy,Daenerys_Targaryen
Aerys II Targaryen,Aerys_II_Targaryen,"Somehow he had gotten it in his head that Prince Lewyn_Martell must have betrayed Rhaegar_Targaryen on the Trident, but he thought he could keep Dorne loyal so long as he kept Elia_Martell and Aegon_Targaryen_(son_of_Rhaegar) by his side. The traitors want my city, I heard him tell Rossart, but I'll give them naught but ashes. Let Robert_I_Baratheon be king over charred bones and cooked meat. The Targaryens never bury their dead, they burn them. Aerys meant to have the greatest funeral pyre of them all.",Jaime_Lannister,Brienne_Tarth
Aerys II Targaryen,Aerys_II_Targaryen,"They said Rhaella_Targaryen looked as if some beast had savaged her, clawing at her thighs and chewing on her breasts. A crowned beast, Jaime knew.",Jaime_Lannister,
Aethelmure,Aethelmure,"...all men carry murder in their hearts, yet even so, the poisoner is beneath contempt.",Pycelle,Eddard_Stark
Aggo,Aggo,"Daenerys: Aggo. To you I give the dragonbone bow that was my bride gift. I name you ko, and ask your oath, that you should live and die as blood of my blood, riding at my side to keep me safe from harm. Aggo: I cannot say these words. Only a man can lead a khalasar or name a ko.",Daenerys_Targaryen,
Aggo,Aggo,"We are blood of your blood, sworn to live and die as you do.",Daenerys_Targaryen,
Aggo,Aggo,Belwas: Belwas has killed many horse boys in the fighting pits. They jingle when they die. Aggo: Never have I killed a fat brown man. Belwas will be the first.,Belwas,
Aggo,Aggo,"Aggo and Jhogo fell in to either side of them, walking with the bowlegged swagger all the horselords affected when forced to dismount and stride the earth like common mortals.",Daenerys_Targaryen,
Aggo,Aggo,"Aggo, Jhogo, and Rakharo were brave warriors, but they were young, and too valuable to risk. They kept her khalasar together, and were her best scouts too.",Daenerys_Targaryen,
Agnes Blackwood,Agnes_Blackwood,I have other sons. Raventree shall endure long after you and yours are cast down and destroyed. Your line shall end in blood and fire.,Harwyn_Hoare,Yandel
Agnes Blackwood,Agnes_Blackwood,I would sooner have your sword inside me than your cock.,Harwyn_Hoare,
Alannys Harlaw,Alannys_Harlaw,Alannys: Did you bring my baby boy? Asha: Theon_Greyjoy could not come. Balon_Greyjoy sent him reaving along the Stony Shore.,Asha_Greyjoy,
Alannys Harlaw,Alannys_Harlaw,"Your mother dwells on Harlaw, with Gwynesse_Harlaw. It is less raw there, and her cough troubles her.",Aeron_Greyjoy,Theon_Greyjoy
Alannys Harlaw,Alannys_Harlaw,"Esgred: The cold winds have worn her away, I hear. Will you not go see her? Harlaw is only a day's sail, and surely Lady Greyjoy yearns for a last sight of her son. Theon: Would that I could. I am kept too busy here. Balon_Greyjoy relies on me, now that I am returned. Come peace, perhaps ...",Asha_Greyjoy,Theon_Greyjoy
Alannys Harlaw,Alannys_Harlaw,"Alannys Harlaw never had the sort of beauty the singers cherished, but her daughter had loved her fierce strong face and the laughter in her eyes. On that last visit, though, she had found Lady Alannys in a window seat huddled beneath a pile of furs, staring out across the sea. Is this my mother, or her ghost? she remembered thinking as she'd kissed her cheek.",Asha_Greyjoy,
Alannys Harlaw,Alannys_Harlaw,"And now I must tell her that Theon_Greyjoy is dead, and drive yet another dagger through her heart. There were two knives buried there already. On the blades were writ the words Rodrik_Greyjoy and Maron_Greyjoy, and many a time they twisted cruelly in the night. I will see her on the morrow, Asha vowed to herself. Her journey had been long and wearisome, she could not face her mother now.",Asha_Greyjoy,
Alannys Harlaw,Alannys_Harlaw,"Rodrik: You have not asked about your lady mother. Asha: How is she? Rodrik: Stronger. She may yet outlive us all. She will certainly outlive you, if you persist in this folly. She eats more than she did when she first came here, and oft sleeps through the night.",Rodrik_Harlaw,Asha_Greyjoy
Alannys Harlaw,Alannys_Harlaw,"Rodrik: Do not go to Old Wyk, Asha. Stay with your mother. We shall not have her long, I fear. Asha: My mother raised me to be bold. If I do not go, I will spend the rest of my life wondering what might have happened if I had. Rodrik: If you do go, the rest of your life may be too short for wondering.",Rodrik_Harlaw,Asha_Greyjoy
